Year,Period,Geo_Level,State_ANSI,Commodity_ID,Value
2019,JAN,STATE,39,7,"894,100,000"
2019,JAN,STATE,40,7,"60,200,000"
2019,JAN,STATE,41,7,"63,200,000"
2019,JAN,STATE,,7,"781,800,000"
2019,JAN,STATE,42,7,"758,600,000"
2019,JAN,STATE,45,7,"97,600,000"
2019,JAN,STATE,46,7,"64,900,000"
2019,JAN,STATE,48,7,"511,100,000"
2019,JAN,STATE,49,7,"125,400,000"
2019,JAN,STATE,51,7,"58,100,000"
2019,JAN,STATE,53,7,"179,400,000"
2019,JAN,STATE,55,7,"176,700,000"
2019,JUL,STATE,1,7,"197,100,000"
2019,JUL,STATE,5,7,"304,400,000"
2019,JUL,STATE,6,7,"316,800,000"
2019,JUL,STATE,8,7,"117,800,000"
2019,JUL,STATE,13,7,"418,700,000"
2019,JUL,STATE,17,7,"165,900,000"
2019,JUL,STATE,18,7,"811,500,000"
2019,JUL,STATE,19,7,"1,422,300,000"
2019,JUL,STATE,21,7,"122,500,000"
2019,JUL,STATE,24,7,"67,700,000"
2019,JUL,STATE,26,7,"370,100,000"
2019,JUL,STATE,27,7,"279,500,000"
2019,JUL,STATE,28,7,"117,200,000"
2019,JUL,STATE,29,7,"301,400,000"
2019,JUL,STATE,31,7,"233,200,000"
2019,JUL,STATE,36,7,"143,200,000"
2019,JUL,STATE,37,7,"327,400,000"
2019,JUL,STATE,39,7,"880,500,000"
2019,JUL,STATE,40,7,"60,200,000"
2019,JUL,STATE,41,7,"55,500,000"
2019,JUL,STATE,,7,"759,400,000"
2019,JUL,STATE,42,7,"759,900,000"
2019,JUL,STATE,45,7,"85,500,000"
2019,JUL,STATE,46,7,"73,700,000"
2019,JUL,STATE,48,7,"506,100,000"
2019,JUL,STATE,49,7,"121,500,000"
2019,JUL,STATE,51,7,"65,200,000"
2019,JUL,STATE,53,7,"175,600,000"
2019,JUL,STATE,55,7,"188,100,000"
2019,JUN,STATE,1,7,"190,500,000"
2019,JUN,STATE,5,7,"292,600,000"
2019,JUN,STATE,6,7,"311,400,000"
2019,JUN,STATE,8,7,"117,700,000"
2019,JUN,STATE,13,7,"404,600,000"
2019,JUN,STATE,17,7,"161,600,000"
2019,JUN,STATE,18,7,"797,500,000"
2019,JUN,STATE,19,7,"1,396,200,000"
2019,JUN,STATE,21,7,"119,400,000"
2019,JUN,STATE,24,7,"67,300,000"
2019,JUN,STATE,26,7,"376,800,000"
2019,JUN,STATE,27,7,"276,000,000"
2019,JUN,STATE,28,7,"116,200,000"
2019,JUN,STATE,29,7,"295,200,000"
2019,JUN,STATE,31,7,"222,000,000"
2019,JUN,STATE,36,7,"137,200,000"
2019,JUN,STATE,37,7,"317,600,000"
2019,JUN,STATE,39,7,"856,000,000"
2019,JUN,STATE,40,7,"58,000,000"
2019,JUN,STATE,41,7,"55,200,000"
2019,JUN,STATE,,7,"730,400,000"
2019,JUN,STATE,42,7,"741,400,000"
2019,JUN,STATE,45,7,"82,400,000"
2019,JUN,STATE,46,7,"72,900,000"
2019,JUN,STATE,48,7,"486,000,000"
2019,JUN,STATE,49,7,"118,900,000"
2019,JUN,STATE,51,7,"62,400,000"
2019,JUN,STATE,53,7,"171,500,000"
2019,JUN,STATE,55,7,"186,600,000"
2019,MAR,STATE,1,7,"194,000,000"
2019,MAR,STATE,5,7,"304,000,000"
2019,MAR,STATE,6,7,"327,500,000"
2019,MAR,STATE,8,7,"126,100,000"
2019,MAR,STATE,13,7,"438,000,000"
2019,MAR,STATE,17,7,"148,100,000"
2019,MAR,STATE,18,7,"885,200,000"
2019,MAR,STATE,19,7,"1,429,800,000"
2019,MAR,STATE,21,7,"127,600,000"
2019,MAR,STATE,24,7,"68,900,000"
2019,MAR,STATE,26,7,"403,600,000"
2019,MAR,STATE,27,7,"280,600,000"
2019,MAR,STATE,28,7,"120,600,000"
2019,MAR,STATE,29,7,"312,000,000"
2019,MAR,STATE,31,7,"214,600,000"
2019,MAR,STATE,36,7,"144,300,000"
2019,MAR,STATE,37,7,"317,900,000"
2019,MAR,STATE,39,7,"951,800,000"
2019,MAR,STATE,40,7,"59,900,000"
2019,MAR,STATE,41,7,"60,400,000"
2019,MAR,STATE,,7,"792,200,000"
2019,MAR,STATE,42,7,"732,800,000"
2019,MAR,STATE,45,7,"99,800,000"
2019,MAR,STATE,46,7,"70,900,000"
2019,MAR,STATE,48,7,"526,400,000"
2019,MAR,STATE,49,7,"126,400,000"
2019,MAR,STATE,51,7,"61,000,000"
2019,MAR,STATE,53,7,"185,000,000"
2019,MAR,STATE,55,7,"169,900,000"
2019,MARKETING YEAR,STATE,1,7,"2,275,400,000"
2019,MARKETING YEAR,STATE,5,7,"3,573,700,000"
2019,MARKETING YEAR,STATE,6,7,"3,899,700,000"
2019,MARKETING YEAR,STATE,8,7,"1,494,400,000"
2019,MARKETING YEAR,STATE,13,7,"5,046,800,000"
2019,MARKETING YEAR,STATE,17,7,"1,911,700,000"
2019,MARKETING YEAR,STATE,18,7,"10,048,100,000"
2019,MARKETING YEAR,STATE,19,7,"17,083,800,000"
2019,MARKETING YEAR,STATE,21,7,"1,477,600,000"
2019,MARKETING YEAR,STATE,22,7,"524,800,000"
2019,MARKETING YEAR,STATE,24,7,"792,600,000"
2019,MARKETING YEAR,STATE,25,7,"47,300,000"
2019,MARKETING YEAR,STATE,26,7,"4,516,600,000"
2019,MARKETING YEAR,STATE,27,7,"3,255,700,000"
2019,MARKETING YEAR,STATE,28,7,"1,407,800,000"
2019,MARKETING YEAR,STATE,29,7,"3,722,300,000"
2019,MARKETING YEAR,STATE,30,7,"330,800,000"
2019,MARKETING YEAR,STATE,31,7,"2,660,800,000"
2019,MARKETING YEAR,STATE,36,7,"1,674,300,000"
2019,MARKETING YEAR,STATE,37,7,"3,791,300,000"
2019,MARKETING YEAR,STATE,39,7,"10,705,400,000"
2019,MARKETING YEAR,STATE,40,7,"705,500,000"
2019,MARKETING YEAR,STATE,41,7,"703,100,000"
2019,MARKETING YEAR,STATE,,7,"7,537,900,000"
2019,MARKETING YEAR,STATE,42,7,"8,901,100,000"
2019,MARKETING YEAR,STATE,45,7,"1,063,500,000"
2019,MARKETING YEAR,STATE,46,7,"854,000,000"
2019,MARKETING YEAR,STATE,47,7,"344,600,000"
2019,MARKETING YEAR,STATE,48,7,"6,057,900,000"
2019,MARKETING YEAR,STATE,49,7,"1,449,700,000"
2019,MARKETING YEAR,STATE,50,7,"58,300,000"
2019,MARKETING YEAR,STATE,51,7,"741,200,000"
2019,MARKETING YEAR,STATE,53,7,"2,079,100,000"
2019,MARKETING YEAR,STATE,54,7,"306,200,000"
2019,MARKETING YEAR,STATE,55,7,"2,163,100,000"
2019,MAY,STATE,1,7,"196,100,000"
2019,MAY,STATE,5,7,"307,500,000"
2019,MAY,STATE,6,7,"321,000,000"
2019,MAY,STATE,8,7,"127,300,000"
2019,MAY,STATE,13,7,"424,400,000"
2019,MAY,STATE,17,7,"165,400,000"
2019,MAY,STATE,18,7,"840,000,000"
2019,MAY,STATE,19,7,"1,470,700,000"
2019,MAY,STATE,21,7,"123,200,000"
2019,MAY,STATE,24,7,"66,100,000"
2019,MAY,STATE,26,7,"392,800,000"
2019,MAY,STATE,27,7,"286,400,000"
2019,MAY,STATE,28,7,"120,500,000"
2019,MAY,STATE,29,7,"315,500,000"
2019,MAY,STATE,31,7,"223,100,000"
2019,MAY,STATE,36,7,"138,600,000"
2019,MAY,STATE,37,7,"323,800,000"
2019,MAY,STATE,39,7,"912,300,000"
2019,MAY,STATE,40,7,"60,800,000"
2019,MAY,STATE,41,7,"60,000,000"
2019,MAY,STATE,,7,"763,800,000"
2019,MAY,STATE,42,7,"755,800,000"
2019,MAY,STATE,45,7,"86,500,000"
2019,MAY,STATE,46,7,"75,100,000"
2019,MAY,STATE,48,7,"511,300,000"
2019,MAY,STATE,49,7,"123,800,000"
2019,MAY,STATE,51,7,"64,800,000"
2019,MAY,STATE,53,7,"174,800,000"
2019,MAY,STATE,55,7,"190,700,000"
2019,NOV,STATE,1,7,"187,700,000"
2019,NOV,STATE,5,7,"296,600,000"
2019,NOV,STATE,6,7,"323,700,000"
2019,NOV,STATE,8,7,"132,900,000"
2019,NOV,STATE,13,7,"420,200,000"
2019,NOV,STATE,17,7,"152,900,000"
2019,NOV,STATE,18,7,"859,000,000"
2019,NOV,STATE,19,7,"1,420,400,000"
2019,NOV,STATE,21,7,"123,900,000"
2019,NOV,STATE,24,7,"66,200,000"
2019,NOV,STATE,26,7,"370,100,000"
2019,NOV,STATE,27,7,"237,900,000"
2019,NOV,STATE,28,7,"119,300,000"
2019,NOV,STATE,29,7,"308,500,000"
2019,NOV,STATE,31,7,"225,400,000"
2019,NOV,STATE,36,7,"144,700,000"
2019,NOV,STATE,37,7,"337,700,000"
2019,NOV,STATE,39,7,"919,000,000"
2019,NOV,STATE,40,7,"55,600,000"
2019,NOV,STATE,41,7,"57,600,000"
2019,NOV,STATE,,7,"769,200,000"
2019,NOV,STATE,42,7,"752,600,000"
2019,NOV,STATE,45,7,"81,700,000"
2019,NOV,STATE,46,7,"72,800,000"
2019,NOV,STATE,48,7,"496,200,000"
2019,NOV,STATE,49,7,"120,100,000"
2019,NOV,STATE,51,7,"63,800,000"
2019,NOV,STATE,53,7,"172,300,000"
2019,NOV,STATE,55,7,"192,700,000"
2019,OCT,STATE,1,7,"194,200,000"
2019,OCT,STATE,5,7,"298,300,000"
2019,OCT,STATE,6,7,"331,200,000"
2019,OCT,STATE,8,7,"133,600,000"
2019,OCT,STATE,13,7,"421,300,000"
2019,OCT,STATE,17,7,"171,200,000"
2019,OCT,STATE,18,7,"848,300,000"
2019,OCT,STATE,19,7,"1,462,600,000"
2019,OCT,STATE,21,7,"127,600,000"
2019,OCT,STATE,24,7,"65,100,000"
2019,OCT,STATE,26,7,"363,100,000"
2019,OCT,STATE,27,7,"269,400,000"
2019,OCT,STATE,28,7,"121,600,000"
2019,OCT,STATE,29,7,"322,800,000"
2019,OCT,STATE,31,7,"232,700,000"
2019,OCT,STATE,36,7,"142,500,000"
2019,OCT,STATE,37,7,"338,400,000"
2019,OCT,STATE,39,7,"912,700,000"
2019,OCT,STATE,40,7,"59,200,000"
2019,OCT,STATE,41,7,"62,300,000"
2019,OCT,STATE,,7,"783,100,000"
2019,OCT,STATE,42,7,"760,700,000"
2019,OCT,STATE,45,7,"83,400,000"
2019,OCT,STATE,46,7,"77,400,000"
2019,OCT,STATE,48,7,"510,000,000"
2019,OCT,STATE,49,7,"121,600,000"
2019,OCT,STATE,51,7,"64,100,000"
2019,OCT,STATE,53,7,"172,300,000"
2019,OCT,STATE,55,7,"192,100,000"
2019,SEP,STATE,1,7,"186,800,000"
2019,SEP,STATE,5,7,"290,100,000"
2019,SEP,STATE,6,7,"314,600,000"
2019,SEP,STATE,8,7,"127,500,000"
2019,SEP,STATE,13,7,"405,500,000"
2019,SEP,STATE,17,7,"162,900,000"
2019,SEP,STATE,18,7,"808,400,000"
2019,SEP,STATE,19,7,"1,404,000,000"
2019,SEP,STATE,21,7,"122,300,000"
2019,SEP,STATE,24,7,"63,300,000"
2019,SEP,STATE,26,7,"334,400,000"
2019,SEP,STATE,27,7,"267,900,000"
2019,SEP,STATE,28,7,"115,600,000"
2019,SEP,STATE,29,7,"306,500,000"
2019,SEP,STATE,31,7,"227,800,000"
2019,SEP,STATE,36,7,"132,400,000"
2019,SEP,STATE,37,7,"315,100,000"
2019,SEP,STATE,39,7,"855,800,000"
2019,SEP,STATE,40,7,"58,500,000"
2019,SEP,STATE,41,7,"57,800,000"
2019,SEP,STATE,,7,"746,400,000"
2019,SEP,STATE,42,7,"730,900,000"
2019,SEP,STATE,45,7,"82,800,000"
2019,SEP,STATE,46,7,"73,600,000"
2019,SEP,STATE,48,7,"498,200,000"
2019,SEP,STATE,49,7,"115,700,000"
2019,SEP,STATE,51,7,"61,000,000"
2019,SEP,STATE,53,7,"163,600,000"
2019,SEP,STATE,55,7,"177,200,000"
2018,APR,STATE,1,7,"176,700,000"
2018,APR,STATE,5,7,"290,900,000"
2018,APR,STATE,6,7,"352,200,000"
2018,APR,STATE,8,7,"121,700,000"
2018,APR,STATE,12,7,"164,100,000"
2018,APR,STATE,13,7,"391,200,000"
2018,APR,STATE,17,7,"144,700,000"
2018,APR,STATE,18,7,"785,100,000"
2018,APR,STATE,19,7,"1,323,400,000"
2018,APR,STATE,24,7,"59,000,000"
2018,APR,STATE,26,7,"383,200,000"
2018,APR,STATE,27,7,"259,000,000"
2018,APR,STATE,28,7,"117,900,000"
2018,APR,STATE,29,7,"287,500,000"
2018,APR,STATE,31,7,"191,600,000"
2018,APR,STATE,36,7,"129,500,000"
2018,APR,STATE,37,7,"333,100,000"
2018,APR,STATE,39,7,"794,600,000"
2018,APR,STATE,41,7,"61,900,000"
2018,APR,STATE,,7,"751,600,000"
2018,APR,STATE,42,7,"705,700,000"
2018,APR,STATE,45,7,"89,500,000"
2018,APR,STATE,46,7,"65,700,000"
2018,APR,STATE,48,7,"501,100,000"
2018,APR,STATE,49,7,"116,200,000"
2018,APR,STATE,51,7,"58,700,000"
2018,APR,STATE,53,7,"164,800,000"
2018,APR,STATE,55,7,"172,400,000"
2018,AUG,STATE,1,7,"182,900,000"
2018,AUG,STATE,5,7,"305,400,000"
2018,AUG,STATE,6,7,"367,200,000"
2018,AUG,STATE,8,7,"125,800,000"
2018,AUG,STATE,12,7,"169,700,000"
2018,AUG,STATE,13,7,"404,100,000"
2018,AUG,STATE,17,7,"156,800,000"
2018,AUG,STATE,18,7,"823,600,000"
2018,AUG,STATE,19,7,"1,391,500,000"
2018,AUG,STATE,24,7,"63,200,000"
2018,AUG,STATE,26,7,"394,400,000"
2018,AUG,STATE,27,7,"274,900,000"
2018,AUG,STATE,28,7,"119,700,000"
2018,AUG,STATE,29,7,"306,300,000"
2018,AUG,STATE,31,7,"204,900,000"
2018,AUG,STATE,36,7,"142,300,000"
2018,AUG,STATE,37,7,"290,900,000"
2018,AUG,STATE,39,7,"877,700,000"
2018,AUG,STATE,41,7,"62,100,000"
2018,AUG,STATE,,7,"781,000,000"
2018,AUG,STATE,42,7,"738,500,000"
2018,AUG,STATE,45,7,"92,400,000"
2018,AUG,STATE,46,7,"65,800,000"
2018,AUG,STATE,48,7,"519,600,000"
2018,AUG,STATE,49,7,"118,200,000"
2018,AUG,STATE,51,7,"57,000,000"
2018,AUG,STATE,53,7,"172,900,000"
2018,AUG,STATE,55,7,"180,000,000"
2018,DEC,STATE,1,7,"185,600,000"
2018,DEC,STATE,5,7,"307,400,000"
2018,DEC,STATE,6,7,"365,300,000"
2018,DEC,STATE,8,7,"127,100,000"
2018,DEC,STATE,13,7,"444,500,000"
2018,DEC,STATE,17,7,"162,500,000"
2018,DEC,STATE,18,7,"864,200,000"
2018,DEC,STATE,19,7,"1,463,600,000"
2018,DEC,STATE,21,7,"127,300,000"
2018,DEC,STATE,24,7,"69,100,000"
2018,DEC,STATE,26,7,"406,500,000"
2018,DEC,STATE,27,7,"281,100,000"
2018,DEC,STATE,28,7,"119,400,000"
2018,DEC,STATE,29,7,"328,100,000"
2018,DEC,STATE,31,7,"215,600,000"
2018,DEC,STATE,36,7,"143,200,000"
2018,DEC,STATE,37,7,"291,300,000"
2018,DEC,STATE,39,7,"885,300,000"
2018,DEC,STATE,40,7,"60,100,000"
2018,DEC,STATE,41,7,"60,800,000"
2018,DEC,STATE,,7,"788,400,000"
2018,DEC,STATE,42,7,"772,900,000"
2018,DEC,STATE,45,7,"96,400,000"
2018,DEC,STATE,46,7,"66,200,000"
2018,DEC,STATE,48,7,"530,700,000"
2018,DEC,STATE,49,7,"122,200,000"
2018,DEC,STATE,51,7,"61,500,000"
2018,DEC,STATE,53,7,"174,600,000"
2018,DEC,STATE,55,7,"173,300,000"
2018,FEB,STATE,1,7,"161,700,000"
2018,FEB,STATE,5,7,"270,400,000"
2018,FEB,STATE,6,7,"321,200,000"
2018,FEB,STATE,8,7,"107,200,000"
2018,FEB,STATE,12,7,"151,800,000"
2018,FEB,STATE,13,7,"366,300,000"
2018,FEB,STATE,17,7,"129,500,000"
2018,FEB,STATE,18,7,"707,300,000"
2018,FEB,STATE,19,7,"1,202,100,000"
2018,FEB,STATE,24,7,"63,500,000"
2018,FEB,STATE,26,7,"342,600,000"
2018,FEB,STATE,27,7,"236,700,000"
2018,FEB,STATE,28,7,"110,500,000"
2018,FEB,STATE,29,7,"256,600,000"
2018,FEB,STATE,31,7,"176,600,000"
2018,FEB,STATE,36,7,"130,200,000"
2018,FEB,STATE,37,7,"295,400,000"
2018,FEB,STATE,39,7,"784,500,000"
2018,FEB,STATE,41,7,"58,600,000"
2018,FEB,STATE,,7,"696,700,000"
2018,FEB,STATE,42,7,"658,700,000"
2018,FEB,STATE,45,7,"82,000,000"
2018,FEB,STATE,46,7,"62,500,000"
2018,FEB,STATE,48,7,"460,400,000"
2018,FEB,STATE,49,7,"113,200,000"
2018,FEB,STATE,51,7,"57,000,000"
2018,FEB,STATE,53,7,"164,900,000"
2018,FEB,STATE,55,7,"155,800,000"
2018,JAN,STATE,1,7,"174,300,000"
2018,JAN,STATE,5,7,"292,100,000"
2018,JAN,STATE,6,7,"361,200,000"
2018,JAN,STATE,8,7,"118,400,000"
2018,JAN,STATE,12,7,"172,000,000"
2018,JAN,STATE,13,7,"410,000,000"
2018,JAN,STATE,17,7,"141,100,000"
2018,JAN,STATE,18,7,"809,500,000"
2018,JAN,STATE,19,7,"1,292,200,000"
2018,JAN,STATE,24,7,"69,600,000"
2018,JAN,STATE,26,7,"365,100,000"
2018,JAN,STATE,27,7,"255,800,000"
2018,JAN,STATE,28,7,"119,600,000"
2018,JAN,STATE,29,7,"277,700,000"
2018,JAN,STATE,31,7,"198,700,000"
2018,JAN,STATE,36,7,"144,200,000"
2018,JAN,STATE,37,7,"336,300,000"
2018,JAN,STATE,39,7,"850,400,000"
2018,JAN,STATE,41,7,"63,700,000"
2018,JAN,STATE,,7,"772,800,000"
2018,JAN,STATE,42,7,"723,100,000"
2018,JAN,STATE,45,7,"91,500,000"
2018,JAN,STATE,46,7,"66,500,000"
2018,JAN,STATE,48,7,"509,300,000"
2018,JAN,STATE,49,7,"126,100,000"
2018,JAN,STATE,51,7,"63,700,000"
2018,JAN,STATE,53,7,"190,400,000"
2018,JAN,STATE,55,7,"179,500,000"
2018,JUL,STATE,1,7,"179,800,000"
2018,JUL,STATE,5,7,"301,100,000"
2018,JUL,STATE,6,7,"368,700,000"
2018,JUL,STATE,8,7,"128,600,000"
2018,JUL,STATE,12,7,"166,400,000"
2018,JUL,STATE,13,7,"405,600,000"
2018,JUL,STATE,17,7,"157,000,000"
2018,JUL,STATE,18,7,"806,600,000"
2018,JUL,STATE,19,7,"1,377,400,000"
2018,JUL,STATE,24,7,"62,800,000"
2018,JUL,STATE,26,7,"382,200,000"
2018,JUL,STATE,27,7,"268,600,000"
2018,JUL,STATE,28,7,"118,800,000"
2018,JUL,STATE,29,7,"300,300,000"
2018,JUL,STATE,31,7,"205,900,000"
2018,JUL,STATE,36,7,"142,100,000"
2018,JUL,STATE,37,7,"313,000,000"
2018,JUL,STATE,39,7,"876,400,000"
2018,JUL,STATE,41,7,"62,600,000"
2018,JUL,STATE,,7,"770,100,000"
2018,JUL,STATE,42,7,"726,100,000"
2018,JUL,STATE,45,7,"94,200,000"
2018,JUL,STATE,46,7,"66,300,000"
2018,JUL,STATE,48,7,"517,700,000"
2018,JUL,STATE,49,7,"112,100,000"
2018,JUL,STATE,51,7,"61,100,000"
2018,JUL,STATE,53,7,"171,700,000"
2018,JUL,STATE,55,7,"175,600,000"
2018,JUN,STATE,1,7,"174,600,000"
2018,JUN,STATE,5,7,"288,400,000"
2018,JUN,STATE,6,7,"353,000,000"
2018,JUN,STATE,8,7,"126,600,000"
2018,JUN,STATE,12,7,"161,300,000"
2018,JUN,STATE,13,7,"401,400,000"
2018,JUN,STATE,17,7,"148,300,000"
2018,JUN,STATE,18,7,"797,400,000"
2018,JUN,STATE,19,7,"1,321,600,000"
2018,JUN,STATE,24,7,"60,500,000"
2018,JUN,STATE,26,7,"367,700,000"
2018,JUN,STATE,27,7,"258,700,000"
2018,JUN,STATE,28,7,"114,800,000"
2018,JUN,STATE,29,7,"284,800,000"
2018,JUN,STATE,31,7,"201,200,000"
2018,JUN,STATE,36,7,"135,500,000"
2018,JUN,STATE,37,7,"315,500,000"
2018,JUN,STATE,39,7,"859,700,000"
2018,JUN,STATE,41,7,"58,100,000"
2018,JUN,STATE,,7,"744,300,000"
2018,JUN,STATE,42,7,"701,600,000"
2018,JUN,STATE,45,7,"92,000,000"
2018,JUN,STATE,46,7,"63,900,000"
2018,JUN,STATE,48,7,"494,100,000"
2018,JUN,STATE,49,7,"106,400,000"
2018,JUN,STATE,51,7,"63,400,000"
2018,JUN,STATE,53,7,"176,100,000"
2018,JUN,STATE,55,7,"169,200,000"
2018,MAR,STATE,1,7,"182,200,000"
2018,MAR,STATE,5,7,"305,700,000"
2018,MAR,STATE,6,7,"364,000,000"
2018,MAR,STATE,8,7,"122,500,000"
2018,MAR,STATE,12,7,"172,600,000"
2018,MAR,STATE,13,7,"408,600,000"
2018,MAR,STATE,17,7,"151,200,000"
2018,MAR,STATE,18,7,"797,000,000"
2018,MAR,STATE,19,7,"1,346,200,000"
2018,MAR,STATE,24,7,"69,000,000"
2018,MAR,STATE,26,7,"393,700,000"
2018,MAR,STATE,27,7,"264,100,000"
2018,MAR,STATE,28,7,"123,800,000"
2018,MAR,STATE,29,7,"292,900,000"
2018,MAR,STATE,31,7,"197,500,000"
2018,MAR,STATE,36,7,"141,500,000"
2018,MAR,STATE,37,7,"334,800,000"
2018,MAR,STATE,39,7,"851,600,000"
2018,MAR,STATE,41,7,"67,200,000"
2018,MAR,STATE,,7,"775,600,000"
2018,MAR,STATE,42,7,"734,200,000"
2018,MAR,STATE,45,7,"88,400,000"
2018,MAR,STATE,46,7,"68,800,000"
2018,MAR,STATE,48,7,"518,600,000"
2018,MAR,STATE,49,7,"128,500,000"
2018,MAR,STATE,51,7,"60,400,000"
2018,MAR,STATE,53,7,"165,900,000"
2018,MAR,STATE,55,7,"174,100,000"
2018,MARKETING YEAR,STATE,1,7,"2,133,300,000"
2018,MARKETING YEAR,STATE,5,7,"3,534,700,000"
2018,MARKETING YEAR,STATE,6,7,"4,295,700,000"
2018,MARKETING YEAR,STATE,8,7,"1,482,900,000"
2018,MARKETING YEAR,STATE,12,7,"2,005,400,000"
2018,MARKETING YEAR,STATE,13,7,"4,871,100,000"
2018,MARKETING YEAR,STATE,17,7,"1,765,900,000"
2018,MARKETING YEAR,STATE,18,7,"9,658,600,000"
2018,MARKETING YEAR,STATE,19,7,"16,119,300,000"
2018,MARKETING YEAR,STATE,21,7,"1,434,400,000"
2018,MARKETING YEAR,STATE,22,7,"517,500,000"
2018,MARKETING YEAR,STATE,24,7,"780,600,000"
2018,MARKETING YEAR,STATE,25,7,"43,100,000"
2018,MARKETING YEAR,STATE,26,7,"4,548,100,000"
2018,MARKETING YEAR,STATE,27,7,"3,131,800,000"
2018,MARKETING YEAR,STATE,28,7,"1,418,600,000"
2018,MARKETING YEAR,STATE,29,7,"3,485,200,000"
2018,MARKETING YEAR,STATE,30,7,"292,500,000"
2018,MARKETING YEAR,STATE,31,7,"2,391,600,000"
2018,MARKETING YEAR,STATE,36,7,"1,656,500,000"
2018,MARKETING YEAR,STATE,37,7,"3,705,400,000"
2018,MARKETING YEAR,STATE,39,7,"10,238,100,000"
2018,MARKETING YEAR,STATE,40,7,"697,100,000"
2018,MARKETING YEAR,STATE,41,7,"732,400,000"
2018,MARKETING YEAR,STATE,,7,"5,421,700,000"
2018,MARKETING YEAR,STATE,42,7,"8,664,800,000"
2018,MARKETING YEAR,STATE,45,7,"1,093,800,000"
2018,MARKETING YEAR,STATE,46,7,"797,900,000"
2018,MARKETING YEAR,STATE,47,7,"388,800,000"
2018,MARKETING YEAR,STATE,48,7,"6,109,300,000"
2018,MARKETING YEAR,STATE,49,7,"1,403,400,000"
2018,MARKETING YEAR,STATE,50,7,"61,700,000"
2018,MARKETING YEAR,STATE,51,7,"716,700,000"
2018,MARKETING YEAR,STATE,53,7,"2,102,100,000"
2018,MARKETING YEAR,STATE,54,7,"295,900,000"
2018,MARKETING YEAR,STATE,55,7,"2,077,800,000"
2018,MAY,STATE,1,7,"181,600,000"
2018,MAY,STATE,5,7,"295,000,000"
2018,MAY,STATE,6,7,"361,400,000"
2018,MAY,STATE,8,7,"128,700,000"
2018,MAY,STATE,12,7,"165,700,000"
2018,MAY,STATE,13,7,"409,100,000"
2018,MAY,STATE,17,7,"145,100,000"
2018,MAY,STATE,18,7,"821,800,000"
2018,MAY,STATE,19,7,"1,381,800,000"
2018,MAY,STATE,24,7,"57,300,000"
2018,MAY,STATE,26,7,"388,300,000"
2018,MAY,STATE,27,7,"266,700,000"
2018,MAY,STATE,28,7,"119,300,000"
2018,MAY,STATE,29,7,"290,900,000"
2018,MAY,STATE,31,7,"201,100,000"
2018,MAY,STATE,36,7,"135,400,000"
2018,MAY,STATE,37,7,"335,800,000"
2018,MAY,STATE,39,7,"861,200,000"
2018,MAY,STATE,41,7,"59,300,000"
2018,MAY,STATE,,7,"771,000,000"
2018,MAY,STATE,42,7,"731,700,000"
2018,MAY,STATE,45,7,"96,200,000"
2018,MAY,STATE,46,7,"65,300,000"
2018,MAY,STATE,48,7,"515,700,000"
2018,MAY,STATE,49,7,"111,000,000"
2018,MAY,STATE,51,7,"63,200,000"
2018,MAY,STATE,53,7,"183,400,000"
2018,MAY,STATE,55,7,"180,900,000"
2018,NOV,STATE,1,7,"179,500,000"
2018,NOV,STATE,5,7,"298,700,000"
2018,NOV,STATE,6,7,"353,200,000"
2018,NOV,STATE,8,7,"128,600,000"
2018,NOV,STATE,12,7,"171,000,000"
2018,NOV,STATE,13,7,"425,300,000"
2018,NOV,STATE,17,7,"149,400,000"
2018,NOV,STATE,18,7,"826,700,000"
2018,NOV,STATE,19,7,"1,388,400,000"
2018,NOV,STATE,24,7,"69,600,000"
2018,NOV,STATE,26,7,"389,300,000"
2018,NOV,STATE,27,7,"261,900,000"
2018,NOV,STATE,28,7,"118,100,000"
2018,NOV,STATE,29,7,"305,100,000"
2018,NOV,STATE,31,7,"203,000,000"
2018,NOV,STATE,36,7,"135,100,000"
2018,NOV,STATE,37,7,"271,900,000"
2018,NOV,STATE,39,7,"855,700,000"
2018,NOV,STATE,41,7,"56,200,000"
2018,NOV,STATE,,7,"765,300,000"
2018,NOV,STATE,42,7,"741,100,000"
2018,NOV,STATE,45,7,"93,000,000"
2018,NOV,STATE,46,7,"68,800,000"
2018,NOV,STATE,48,7,"525,800,000"
2018,NOV,STATE,49,7,"112,700,000"
2018,NOV,STATE,51,7,"60,000,000"
2018,NOV,STATE,53,7,"175,600,000"
2018,NOV,STATE,55,7,"161,600,000"
2018,OCT,STATE,1,7,"184,300,000"
2018,OCT,STATE,5,7,"298,800,000"
2018,OCT,STATE,6,7,"370,800,000"
2018,OCT,STATE,8,7,"131,700,000"
2018,OCT,STATE,12,7,"168,000,000"
2018,OCT,STATE,13,7,"421,100,000"
2018,OCT,STATE,17,7,"152,000,000"
2018,OCT,STATE,18,7,"833,100,000"
2018,OCT,STATE,19,7,"1,409,100,000"
2018,OCT,STATE,24,7,"70,300,000"
2018,OCT,STATE,26,7,"391,000,000"
2018,OCT,STATE,27,7,"267,800,000"
2018,OCT,STATE,28,7,"119,900,000"
2018,OCT,STATE,29,7,"308,500,000"
2018,OCT,STATE,31,7,"207,300,000"
2018,OCT,STATE,36,7,"138,200,000"
2018,OCT,STATE,37,7,"271,500,000"
2018,OCT,STATE,39,7,"902,300,000"
