Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
1986,AUG,STATE,53,5,TOTAL,"320,000,000"
1986,AUG,STATE,55,5,TOTAL,"2,116,000,000"
1986,DEC,STATE,6,5,TOTAL,"1,403,000,000"
1986,DEC,STATE,12,5,TOTAL,"194,000,000"
1986,DEC,STATE,16,5,TOTAL,"188,000,000"
1986,DEC,STATE,17,5,TOTAL,"213,000,000"
1986,DEC,STATE,18,5,TOTAL,"188,000,000"
1986,DEC,STATE,19,5,TOTAL,"293,000,000"
1986,DEC,STATE,21,5,TOTAL,"182,000,000"
1986,DEC,STATE,24,5,TOTAL,"132,000,000"
1986,DEC,STATE,26,5,TOTAL,"421,000,000"
1986,DEC,STATE,27,5,TOTAL,"830,000,000"
1986,DEC,STATE,29,5,TOTAL,"230,000,000"
1986,DEC,STATE,36,5,TOTAL,"929,000,000"
1986,DEC,STATE,37,5,TOTAL,"135,000,000"
1986,DEC,STATE,39,5,TOTAL,"393,000,000"
1986,DEC,STATE,42,5,TOTAL,"840,000,000"
1986,DEC,STATE,47,5,TOTAL,"175,000,000"
1986,DEC,STATE,48,5,TOTAL,"333,000,000"
1986,DEC,STATE,50,5,TOTAL,"203,000,000"
1986,DEC,STATE,51,5,TOTAL,"177,000,000"
1986,DEC,STATE,53,5,TOTAL,"295,000,000"
1986,DEC,STATE,55,5,TOTAL,"1,909,000,000"
1986,FEB,STATE,6,5,TOTAL,"1,306,000,000"
1986,FEB,STATE,12,5,TOTAL,"188,000,000"
1986,FEB,STATE,16,5,TOTAL,"175,000,000"
1986,FEB,STATE,17,5,TOTAL,"221,000,000"
1986,FEB,STATE,18,5,TOTAL,"182,000,000"
1986,FEB,STATE,19,5,TOTAL,"333,000,000"
1986,FEB,STATE,21,5,TOTAL,"175,000,000"
1986,FEB,STATE,24,5,TOTAL,"127,000,000"
1986,FEB,STATE,26,5,TOTAL,"426,000,000"
1986,FEB,STATE,27,5,TOTAL,"873,000,000"
1986,FEB,STATE,29,5,TOTAL,"215,000,000"
1986,FEB,STATE,36,5,TOTAL,"920,000,000"
1986,FEB,STATE,37,5,TOTAL,"142,000,000"
1986,FEB,STATE,39,5,TOTAL,"386,000,000"
1986,FEB,STATE,42,5,TOTAL,"791,000,000"
1986,FEB,STATE,47,5,TOTAL,"166,000,000"
1986,FEB,STATE,48,5,TOTAL,"326,000,000"
1986,FEB,STATE,50,5,TOTAL,"194,000,000"
1986,FEB,STATE,51,5,TOTAL,"169,000,000"
1986,FEB,STATE,53,5,TOTAL,"294,000,000"
1986,FEB,STATE,55,5,TOTAL,"1,859,000,000"
1986,JAN,STATE,6,5,TOTAL,"1,432,000,000"
1986,JAN,STATE,12,5,TOTAL,"199,000,000"
1986,JAN,STATE,16,5,TOTAL,"197,000,000"
1986,JAN,STATE,17,5,TOTAL,"220,000,000"
1986,JAN,STATE,18,5,TOTAL,"198,000,000"
1986,JAN,STATE,19,5,TOTAL,"348,000,000"
1986,JAN,STATE,21,5,TOTAL,"187,000,000"
1986,JAN,STATE,24,5,TOTAL,"141,000,000"
1986,JAN,STATE,26,5,TOTAL,"465,000,000"
1986,JAN,STATE,27,5,TOTAL,"937,000,000"
1986,JAN,STATE,29,5,TOTAL,"237,000,000"
1986,JAN,STATE,36,5,TOTAL,"1,006,000,000"
1986,JAN,STATE,37,5,TOTAL,"153,000,000"
1986,JAN,STATE,39,5,TOTAL,"410,000,000"
1986,JAN,STATE,42,5,TOTAL,"856,000,000"
1986,JAN,STATE,47,5,TOTAL,"179,000,000"
1986,JAN,STATE,48,5,TOTAL,"347,000,000"
1986,JAN,STATE,50,5,TOTAL,"215,000,000"
1986,JAN,STATE,51,5,TOTAL,"187,000,000"
1986,JAN,STATE,53,5,TOTAL,"321,000,000"
1986,JAN,STATE,55,5,TOTAL,"2,039,000,000"
1986,JUL,STATE,6,5,TOTAL,"1,517,000,000"
1986,JUL,STATE,12,5,TOTAL,"165,000,000"
1986,JUL,STATE,16,5,TOTAL,"218,000,000"
1986,JUL,STATE,17,5,TOTAL,"239,000,000"
1986,JUL,STATE,18,5,TOTAL,"196,000,000"
1986,JUL,STATE,19,5,TOTAL,"327,000,000"
1986,JUL,STATE,21,5,TOTAL,"198,000,000"
1986,JUL,STATE,24,5,TOTAL,"134,000,000"
1986,JUL,STATE,26,5,TOTAL,"461,000,000"
1986,JUL,STATE,27,5,TOTAL,"890,000,000"
1986,JUL,STATE,29,5,TOTAL,"252,000,000"
1986,JUL,STATE,36,5,TOTAL,"989,000,000"
1986,JUL,STATE,37,5,TOTAL,"133,000,000"
1986,JUL,STATE,39,5,TOTAL,"424,000,000"
1986,JUL,STATE,42,5,TOTAL,"867,000,000"
1986,JUL,STATE,47,5,TOTAL,"187,000,000"
1986,JUL,STATE,48,5,TOTAL,"317,000,000"
1986,JUL,STATE,50,5,TOTAL,"198,000,000"
1986,JUL,STATE,51,5,TOTAL,"173,000,000"
1986,JUL,STATE,53,5,TOTAL,"330,000,000"
1986,JUL,STATE,55,5,TOTAL,"2,189,000,000"
1986,JUN,STATE,6,5,TOTAL,"1,466,000,000"
1986,JUN,STATE,12,5,TOTAL,"175,000,000"
1986,JUN,STATE,16,5,TOTAL,"213,000,000"
1986,JUN,STATE,17,5,TOTAL,"238,000,000"
1986,JUN,STATE,18,5,TOTAL,"204,000,000"
1986,JUN,STATE,19,5,TOTAL,"341,000,000"
1986,JUN,STATE,21,5,TOTAL,"203,000,000"
1986,JUN,STATE,24,5,TOTAL,"134,000,000"
1986,JUN,STATE,26,5,TOTAL,"472,000,000"
1986,JUN,STATE,27,5,TOTAL,"959,000,000"
1986,JUN,STATE,29,5,TOTAL,"256,000,000"
1986,JUN,STATE,36,5,TOTAL,"1,031,000,000"
1986,JUN,STATE,37,5,TOTAL,"141,000,000"
1986,JUN,STATE,39,5,TOTAL,"430,000,000"
1986,JUN,STATE,42,5,TOTAL,"878,000,000"
1986,JUN,STATE,47,5,TOTAL,"193,000,000"
1986,JUN,STATE,48,5,TOTAL,"324,000,000"
1986,JUN,STATE,50,5,TOTAL,"204,000,000"
1986,JUN,STATE,51,5,TOTAL,"176,000,000"
1986,JUN,STATE,53,5,TOTAL,"323,000,000"
1986,JUN,STATE,55,5,TOTAL,"2,232,000,000"
1986,MAR,STATE,6,5,TOTAL,"1,463,000,000"
1986,MAR,STATE,12,5,TOTAL,"208,000,000"
1986,MAR,STATE,16,5,TOTAL,"193,000,000"
1986,MAR,STATE,17,5,TOTAL,"241,000,000"
1986,MAR,STATE,18,5,TOTAL,"204,000,000"
1986,MAR,STATE,19,5,TOTAL,"343,000,000"
1986,MAR,STATE,21,5,TOTAL,"201,000,000"
1986,MAR,STATE,24,5,TOTAL,"142,000,000"
1986,MAR,STATE,26,5,TOTAL,"474,000,000"
1986,MAR,STATE,27,5,TOTAL,"991,000,000"
1986,MAR,STATE,29,5,TOTAL,"250,000,000"
1986,MAR,STATE,36,5,TOTAL,"1,056,000,000"
1986,MAR,STATE,37,5,TOTAL,"156,000,000"
1986,MAR,STATE,39,5,TOTAL,"421,000,000"
1986,MAR,STATE,42,5,TOTAL,"841,000,000"
1986,MAR,STATE,47,5,TOTAL,"187,000,000"
1986,MAR,STATE,48,5,TOTAL,"389,000,000"
1986,MAR,STATE,50,5,TOTAL,"215,000,000"
1986,MAR,STATE,51,5,TOTAL,"187,000,000"
1986,MAR,STATE,53,5,TOTAL,"331,000,000"
1986,MAR,STATE,55,5,TOTAL,"2,109,000,000"
1986,MAY,STATE,6,5,TOTAL,"1,506,000,000"
1986,MAY,STATE,12,5,TOTAL,"198,000,000"
1986,MAY,STATE,16,5,TOTAL,"215,000,000"
1986,MAY,STATE,17,5,TOTAL,"245,000,000"
1986,MAY,STATE,18,5,TOTAL,"221,000,000"
1986,MAY,STATE,19,5,TOTAL,"354,000,000"
1986,MAY,STATE,21,5,TOTAL,"219,000,000"
1986,MAY,STATE,24,5,TOTAL,"148,000,000"
1986,MAY,STATE,26,5,TOTAL,"490,000,000"
1986,MAY,STATE,27,5,TOTAL,"1,015,000,000"
1986,MAY,STATE,29,5,TOTAL,"281,000,000"
1986,MAY,STATE,36,5,TOTAL,"1,098,000,000"
1986,MAY,STATE,37,5,TOTAL,"155,000,000"
1986,MAY,STATE,39,5,TOTAL,"451,000,000"
1986,MAY,STATE,42,5,TOTAL,"913,000,000"
1986,MAY,STATE,47,5,TOTAL,"206,000,000"
1986,MAY,STATE,48,5,TOTAL,"372,000,000"
1986,MAY,STATE,50,5,TOTAL,"222,000,000"
1986,MAY,STATE,51,5,TOTAL,"194,000,000"
1986,MAY,STATE,53,5,TOTAL,"336,000,000"
1986,MAY,STATE,55,5,TOTAL,"2,276,000,000"
1986,NOV,STATE,6,5,TOTAL,"1,367,000,000"
1986,NOV,STATE,12,5,TOTAL,"170,000,000"
1986,NOV,STATE,16,5,TOTAL,"185,000,000"
1986,NOV,STATE,17,5,TOTAL,"208,000,000"
1986,NOV,STATE,18,5,TOTAL,"180,000,000"
1986,NOV,STATE,19,5,TOTAL,"293,000,000"
1986,NOV,STATE,21,5,TOTAL,"179,000,000"
1986,NOV,STATE,24,5,TOTAL,"125,000,000"
1986,NOV,STATE,26,5,TOTAL,"406,000,000"
1986,NOV,STATE,27,5,TOTAL,"772,000,000"
1986,NOV,STATE,29,5,TOTAL,"226,000,000"
1986,NOV,STATE,36,5,TOTAL,"873,000,000"
1986,NOV,STATE,37,5,TOTAL,"132,000,000"
1986,NOV,STATE,39,5,TOTAL,"385,000,000"
1986,NOV,STATE,42,5,TOTAL,"823,000,000"
1986,NOV,STATE,47,5,TOTAL,"173,000,000"
1986,NOV,STATE,48,5,TOTAL,"317,000,000"
1986,NOV,STATE,50,5,TOTAL,"191,000,000"
1986,NOV,STATE,51,5,TOTAL,"172,000,000"
1986,NOV,STATE,53,5,TOTAL,"287,000,000"
1986,NOV,STATE,55,5,TOTAL,"1,814,000,000"
1986,OCT,STATE,6,5,TOTAL,"1,422,000,000"
1986,OCT,STATE,12,5,TOTAL,"160,000,000"
1986,OCT,STATE,16,5,TOTAL,"198,000,000"
1986,OCT,STATE,17,5,TOTAL,"214,000,000"
1986,OCT,STATE,18,5,TOTAL,"188,000,000"
1986,OCT,STATE,19,5,TOTAL,"299,000,000"
1986,OCT,STATE,21,5,TOTAL,"186,000,000"
1986,OCT,STATE,24,5,TOTAL,"130,000,000"
1986,OCT,STATE,26,5,TOTAL,"431,000,000"
1986,OCT,STATE,27,5,TOTAL,"781,000,000"
1986,OCT,STATE,29,5,TOTAL,"233,000,000"
1986,OCT,STATE,36,5,TOTAL,"910,000,000"
1986,OCT,STATE,37,5,TOTAL,"132,000,000"
1986,OCT,STATE,39,5,TOTAL,"401,000,000"
1986,OCT,STATE,42,5,TOTAL,"838,000,000"
1986,OCT,STATE,47,5,TOTAL,"183,000,000"
1986,OCT,STATE,48,5,TOTAL,"320,000,000"
1986,OCT,STATE,50,5,TOTAL,"200,000,000"
1986,OCT,STATE,51,5,TOTAL,"176,000,000"
1986,OCT,STATE,53,5,TOTAL,"300,000,000"
1986,OCT,STATE,55,5,TOTAL,"1,927,000,000"
1986,SEP,STATE,6,5,TOTAL,"1,412,000,000"
1986,SEP,STATE,12,5,TOTAL,"146,000,000"
1986,SEP,STATE,16,5,TOTAL,"194,000,000"
1986,SEP,STATE,17,5,TOTAL,"225,000,000"
1986,SEP,STATE,18,5,TOTAL,"187,000,000"
1986,SEP,STATE,19,5,TOTAL,"298,000,000"
1986,SEP,STATE,21,5,TOTAL,"187,000,000"
1986,SEP,STATE,24,5,TOTAL,"130,000,000"
1986,SEP,STATE,26,5,TOTAL,"435,000,000"
1986,SEP,STATE,27,5,TOTAL,"760,000,000"
1986,SEP,STATE,29,5,TOTAL,"232,000,000"
1986,SEP,STATE,36,5,TOTAL,"915,000,000"
1986,SEP,STATE,37,5,TOTAL,"129,000,000"
1986,SEP,STATE,39,5,TOTAL,"399,000,000"
1986,SEP,STATE,42,5,TOTAL,"822,000,000"
1986,SEP,STATE,47,5,TOTAL,"181,000,000"
1986,SEP,STATE,48,5,TOTAL,"308,000,000"
1986,SEP,STATE,50,5,TOTAL,"196,000,000"
1986,SEP,STATE,51,5,TOTAL,"174,000,000"
1986,SEP,STATE,53,5,TOTAL,"299,000,000"
1986,SEP,STATE,55,5,TOTAL,"1,938,000,000"
1986,YEAR,STATE,1,5,TOTAL,"529,000,000"
1986,YEAR,STATE,2,5,TOTAL,"31,500,000"
1986,YEAR,STATE,4,5,TOTAL,"1,368,000,000"
1986,YEAR,STATE,5,5,TOTAL,"755,000,000"
1986,YEAR,STATE,6,5,TOTAL,"17,222,000,000"
1986,YEAR,STATE,8,5,TOTAL,"1,188,000,000"
1986,YEAR,STATE,9,5,TOTAL,"600,000,000"
1986,YEAR,STATE,10,5,TOTAL,"146,000,000"
1986,YEAR,STATE,12,5,TOTAL,"2,157,000,000"
1986,YEAR,STATE,13,5,TOTAL,"1,265,000,000"
1986,YEAR,STATE,15,5,TOTAL,"156,000,000"
1986,YEAR,STATE,16,5,TOTAL,"2,389,000,000"
1986,YEAR,STATE,17,5,TOTAL,"2,741,000,000"
1986,YEAR,STATE,18,5,TOTAL,"2,348,000,000"
1986,YEAR,STATE,19,5,TOTAL,"3,879,000,000"
1986,YEAR,STATE,20,5,TOTAL,"1,301,000,000"
1986,YEAR,STATE,21,5,TOTAL,"2,327,000,000"
1986,YEAR,STATE,22,5,TOTAL,"887,000,000"
1986,YEAR,STATE,23,5,TOTAL,"694,000,000"
1986,YEAR,STATE,24,5,TOTAL,"1,620,000,000"
1986,YEAR,STATE,25,5,TOTAL,"559,000,000"
1986,YEAR,STATE,26,5,TOTAL,"5,404,000,000"
1986,YEAR,STATE,27,5,TOTAL,"10,614,000,000"
1986,YEAR,STATE,28,5,TOTAL,"841,000,000"
1986,YEAR,STATE,29,5,TOTAL,"2,930,000,000"
1986,YEAR,STATE,30,5,TOTAL,"338,000,000"
1986,YEAR,STATE,31,5,TOTAL,"1,350,000,000"
1986,YEAR,STATE,32,5,TOTAL,"250,000,000"
1986,YEAR,STATE,33,5,TOTAL,"373,000,000"
1986,YEAR,STATE,34,5,TOTAL,"479,000,000"
1986,YEAR,STATE,35,5,TOTAL,"1,092,000,000"
1986,YEAR,STATE,36,5,TOTAL,"11,718,000,000"
1986,YEAR,STATE,37,5,TOTAL,"1,695,000,000"
1986,YEAR,STATE,38,5,TOTAL,"1,074,000,000"
1986,YEAR,STATE,39,5,TOTAL,"4,940,000,000"
1986,YEAR,STATE,40,5,TOTAL,"1,190,000,000"
1986,YEAR,STATE,41,5,TOTAL,"1,471,000,000"
1986,YEAR,STATE,42,5,TOTAL,"10,152,000,000"
1986,YEAR,STATE,44,5,TOTAL,"41,000,000"
1986,YEAR,STATE,45,5,TOTAL,"535,000,000"
1986,YEAR,STATE,46,5,TOTAL,"1,685,000,000"
1986,YEAR,STATE,47,5,TOTAL,"2,221,000,000"
1986,YEAR,STATE,48,5,TOTAL,"4,045,000,000"
1986,YEAR,STATE,49,5,TOTAL,"1,157,000,000"
1986,YEAR,STATE,50,5,TOTAL,"2,448,000,000"
1986,YEAR,STATE,51,5,TOTAL,"2,151,000,000"
1986,YEAR,STATE,53,5,TOTAL,"3,762,000,000"
1986,YEAR,STATE,54,5,TOTAL,"375,000,000"
1986,YEAR,STATE,55,5,TOTAL,"24,500,000,000"
1986,YEAR,STATE,56,5,TOTAL,"131,000,000"
1985,APR,STATE,1,5,TOTAL,"49,000,000"
1985,APR,STATE,5,5,TOTAL,"78,000,000"
1985,APR,STATE,6,5,TOTAL,"1,406,000,000"
1985,APR,STATE,8,5,TOTAL,"89,000,000"
1985,APR,STATE,12,5,TOTAL,"181,000,000"
1985,APR,STATE,13,5,TOTAL,"116,000,000"
1985,APR,STATE,16,5,TOTAL,"198,000,000"
1985,APR,STATE,17,5,TOTAL,"226,000,000"
1985,APR,STATE,18,5,TOTAL,"195,000,000"
1985,APR,STATE,19,5,TOTAL,"321,000,000"
1985,APR,STATE,20,5,TOTAL,"109,000,000"
1985,APR,STATE,21,5,TOTAL,"192,000,000"
1985,APR,STATE,22,5,TOTAL,"89,000,000"
1985,APR,STATE,24,5,TOTAL,"137,000,000"
1985,APR,STATE,26,5,TOTAL,"449,000,000"
1985,APR,STATE,27,5,TOTAL,"959,000,000"
1985,APR,STATE,28,5,TOTAL,"85,000,000"
1985,APR,STATE,29,5,TOTAL,"248,000,000"
1985,APR,STATE,31,5,TOTAL,"107,000,000"
1985,APR,STATE,36,5,TOTAL,"997,000,000"
1985,APR,STATE,37,5,TOTAL,"151,000,000"
1985,APR,STATE,38,5,TOTAL,"97,000,000"
1985,APR,STATE,39,5,TOTAL,"405,000,000"
1985,APR,STATE,40,5,TOTAL,"103,000,000"
1985,APR,STATE,41,5,TOTAL,"120,000,000"
1985,APR,STATE,42,5,TOTAL,"793,000,000"
1985,APR,STATE,47,5,TOTAL,"202,000,000"
1985,APR,STATE,48,5,TOTAL,"354,000,000"
1985,APR,STATE,49,5,TOTAL,"90,000,000"
1985,APR,STATE,50,5,TOTAL,"200,000,000"
1985,APR,STATE,51,5,TOTAL,"177,000,000"
1985,APR,STATE,53,5,TOTAL,"310,000,000"
1985,APR,STATE,55,5,TOTAL,"2,031,000,000"
1985,AUG,STATE,1,5,TOTAL,"43,000,000"
1985,AUG,STATE,5,5,TOTAL,"72,000,000"
1985,AUG,STATE,6,5,TOTAL,"1,496,000,000"
1985,AUG,STATE,8,5,TOTAL,"98,000,000"
1985,AUG,STATE,12,5,TOTAL,"159,000,000"
1985,AUG,STATE,13,5,TOTAL,"103,000,000"
1985,AUG,STATE,16,5,TOTAL,"230,000,000"
1985,AUG,STATE,17,5,TOTAL,"243,000,000"
1985,AUG,STATE,18,5,TOTAL,"205,000,000"
1985,AUG,STATE,19,5,TOTAL,"354,000,000"
1985,AUG,STATE,20,5,TOTAL,"112,000,000"
1985,AUG,STATE,21,5,TOTAL,"196,000,000"
1985,AUG,STATE,22,5,TOTAL,"72,000,000"
1985,AUG,STATE,24,5,TOTAL,"135,000,000"
1985,AUG,STATE,26,5,TOTAL,"491,000,000"
1985,AUG,STATE,27,5,TOTAL,"883,000,000"
1985,AUG,STATE,28,5,TOTAL,"70,000,000"
1985,AUG,STATE,29,5,TOTAL,"251,000,000"
1985,AUG,STATE,31,5,TOTAL,"124,000,000"
1985,AUG,STATE,36,5,TOTAL,"973,000,000"
1985,AUG,STATE,37,5,TOTAL,"143,000,000"
1985,AUG,STATE,38,5,TOTAL,"95,000,000"
1985,AUG,STATE,39,5,TOTAL,"417,000,000"
1985,AUG,STATE,40,5,TOTAL,"101,000,000"
1985,AUG,STATE,41,5,TOTAL,"130,000,000"
1985,AUG,STATE,42,5,TOTAL,"847,000,000"
1985,AUG,STATE,47,5,TOTAL,"189,000,000"
1985,AUG,STATE,48,5,TOTAL,"324,000,000"
1985,AUG,STATE,49,5,TOTAL,"104,000,000"
1985,AUG,STATE,50,5,TOTAL,"199,000,000"
1985,AUG,STATE,51,5,TOTAL,"177,000,000"
1985,AUG,STATE,53,5,TOTAL,"334,000,000"
1985,AUG,STATE,55,5,TOTAL,"2,210,000,000"
1985,DEC,STATE,1,5,TOTAL,"48,000,000"
1985,DEC,STATE,5,5,TOTAL,"69,000,000"
1985,DEC,STATE,6,5,TOTAL,"1,396,000,000"
1985,DEC,STATE,8,5,TOTAL,"97,000,000"
1985,DEC,STATE,12,5,TOTAL,"185,000,000"
1985,DEC,STATE,13,5,TOTAL,"113,000,000"
1985,DEC,STATE,16,5,TOTAL,"200,000,000"
1985,DEC,STATE,17,5,TOTAL,"224,000,000"
1985,DEC,STATE,18,5,TOTAL,"196,000,000"
1985,DEC,STATE,19,5,TOTAL,"344,000,000"
1985,DEC,STATE,20,5,TOTAL,"108,000,000"
1985,DEC,STATE,21,5,TOTAL,"181,000,000"
1985,DEC,STATE,22,5,TOTAL,"74,000,000"
1985,DEC,STATE,24,5,TOTAL,"138,000,000"
1985,DEC,STATE,26,5,TOTAL,"463,000,000"
1985,DEC,STATE,27,5,TOTAL,"883,000,000"
1985,DEC,STATE,28,5,TOTAL,"72,000,000"
1985,DEC,STATE,29,5,TOTAL,"233,000,000"
1985,DEC,STATE,31,5,TOTAL,"110,000,000"
1985,DEC,STATE,36,5,TOTAL,"987,000,000"
1985,DEC,STATE,37,5,TOTAL,"150,000,000"
1985,DEC,STATE,38,5,TOTAL,"89,000,000"
1985,DEC,STATE,39,5,TOTAL,"410,000,000"
1985,DEC,STATE,40,5,TOTAL,"99,000,000"
1985,DEC,STATE,41,5,TOTAL,"116,000,000"
1985,DEC,STATE,42,5,TOTAL,"863,000,000"
1985,DEC,STATE,47,5,TOTAL,"179,000,000"
1985,DEC,STATE,48,5,TOTAL,"332,000,000"
1985,DEC,STATE,49,5,TOTAL,"92,000,000"
1985,DEC,STATE,50,5,TOTAL,"210,000,000"
1985,DEC,STATE,51,5,TOTAL,"180,000,000"
1985,DEC,STATE,53,5,TOTAL,"313,000,000"
1985,DEC,STATE,55,5,TOTAL,"1,989,000,000"
1985,FEB,STATE,1,5,TOTAL,"42,000,000"
1985,FEB,STATE,5,5,TOTAL,"61,000,000"
1985,FEB,STATE,6,5,TOTAL,"1,186,000,000"
1985,FEB,STATE,8,5,TOTAL,"75,000,000"
1985,FEB,STATE,12,5,TOTAL,"160,000,000"
1985,FEB,STATE,13,5,TOTAL,"102,000,000"
1985,FEB,STATE,16,5,TOTAL,"164,000,000"
1985,FEB,STATE,17,5,TOTAL,"205,000,000"
1985,FEB,STATE,18,5,TOTAL,"172,000,000"
1985,FEB,STATE,19,5,TOTAL,"296,000,000"
1985,FEB,STATE,20,5,TOTAL,"92,000,000"
1985,FEB,STATE,21,5,TOTAL,"154,000,000"
1985,FEB,STATE,22,5,TOTAL,"68,000,000"
1985,FEB,STATE,24,5,TOTAL,"125,000,000"
1985,FEB,STATE,26,5,TOTAL,"407,000,000"
1985,FEB,STATE,27,5,TOTAL,"837,000,000"
1985,FEB,STATE,28,5,TOTAL,"63,000,000"
1985,FEB,STATE,29,5,TOTAL,"199,000,000"
1985,FEB,STATE,31,5,TOTAL,"92,000,000"
1985,FEB,STATE,36,5,TOTAL,"870,000,000"
1985,FEB,STATE,37,5,TOTAL,"134,000,000"
1985,FEB,STATE,38,5,TOTAL,"79,000,000"
1985,FEB,STATE,39,5,TOTAL,"361,000,000"
1985,FEB,STATE,40,5,TOTAL,"89,000,000"
1985,FEB,STATE,41,5,TOTAL,"99,000,000"
1985,FEB,STATE,42,5,TOTAL,"757,000,000"
1985,FEB,STATE,47,5,TOTAL,"162,000,000"
1985,FEB,STATE,48,5,TOTAL,"294,000,000"
1985,FEB,STATE,49,5,TOTAL,"82,000,000"
1985,FEB,STATE,50,5,TOTAL,"184,000,000"
1985,FEB,STATE,51,5,TOTAL,"156,000,000"
1985,FEB,STATE,53,5,TOTAL,"266,000,000"
1985,FEB,STATE,55,5,TOTAL,"1,764,000,000"
1985,JAN,STATE,1,5,TOTAL,"48,000,000"
1985,JAN,STATE,5,5,TOTAL,"67,000,000"
1985,JAN,STATE,6,5,TOTAL,"1,275,000,000"
1985,JAN,STATE,8,5,TOTAL,"82,000,000"
1985,JAN,STATE,12,5,TOTAL,"171,000,000"
1985,JAN,STATE,13,5,TOTAL,"112,000,000"
1985,JAN,STATE,16,5,TOTAL,"179,000,000"
1985,JAN,STATE,17,5,TOTAL,"205,000,000"
1985,JAN,STATE,18,5,TOTAL,"190,000,000"
1985,JAN,STATE,19,5,TOTAL,"307,000,000"
1985,JAN,STATE,20,5,TOTAL,"100,000,000"
1985,JAN,STATE,21,5,TOTAL,"168,000,000"
1985,JAN,STATE,22,5,TOTAL,"78,000,000"
1985,JAN,STATE,24,5,TOTAL,"131,000,000"
1985,JAN,STATE,26,5,TOTAL,"445,000,000"
1985,JAN,STATE,27,5,TOTAL,"890,000,000"
1985,JAN,STATE,28,5,TOTAL,"74,000,000"
1985,JAN,STATE,29,5,TOTAL,"221,000,000"
1985,JAN,STATE,31,5,TOTAL,"97,000,000"
1985,JAN,STATE,36,5,TOTAL,"955,000,000"
1985,JAN,STATE,37,5,TOTAL,"145,000,000"
1985,JAN,STATE,38,5,TOTAL,"84,000,000"
1985,JAN,STATE,39,5,TOTAL,"381,000,000"
1985,JAN,STATE,40,5,TOTAL,"92,000,000"
1985,JAN,STATE,41,5,TOTAL,"107,000,000"
1985,JAN,STATE,42,5,TOTAL,"779,000,000"
1985,JAN,STATE,47,5,TOTAL,"172,000,000"
1985,JAN,STATE,48,5,TOTAL,"320,000,000"
1985,JAN,STATE,49,5,TOTAL,"85,000,000"
1985,JAN,STATE,50,5,TOTAL,"200,000,000"
1985,JAN,STATE,51,5,TOTAL,"173,000,000"
1985,JAN,STATE,53,5,TOTAL,"291,000,000"
1985,JAN,STATE,55,5,TOTAL,"1,932,000,000"
1985,JUL,STATE,1,5,TOTAL,"44,000,000"
1985,JUL,STATE,5,5,TOTAL,"73,000,000"
1985,JUL,STATE,6,5,TOTAL,"1,472,000,000"
1985,JUL,STATE,8,5,TOTAL,"101,000,000"
1985,JUL,STATE,12,5,TOTAL,"169,000,000"
1985,JUL,STATE,13,5,TOTAL,"106,000,000"
1985,JUL,STATE,16,5,TOTAL,"222,000,000"
1985,JUL,STATE,17,5,TOTAL,"242,000,000"
1985,JUL,STATE,18,5,TOTAL,"210,000,000"
1985,JUL,STATE,19,5,TOTAL,"357,000,000"
1985,JUL,STATE,20,5,TOTAL,"112,000,000"
1985,JUL,STATE,21,5,TOTAL,"200,000,000"
1985,JUL,STATE,22,5,TOTAL,"77,000,000"
1985,JUL,STATE,24,5,TOTAL,"134,000,000"
1985,JUL,STATE,26,5,TOTAL,"494,000,000"
1985,JUL,STATE,27,5,TOTAL,"938,000,000"
1985,JUL,STATE,28,5,TOTAL,"76,000,000"
1985,JUL,STATE,29,5,TOTAL,"256,000,000"
1985,JUL,STATE,31,5,TOTAL,"124,000,000"
1985,JUL,STATE,36,5,TOTAL,"999,000,000"
1985,JUL,STATE,37,5,TOTAL,"146,000,000"
1985,JUL,STATE,38,5,TOTAL,"105,000,000"
1985,JUL,STATE,39,5,TOTAL,"426,000,000"
1985,JUL,STATE,40,5,TOTAL,"101,000,000"
1985,JUL,STATE,41,5,TOTAL,"133,000,000"
1985,JUL,STATE,42,5,TOTAL,"858,000,000"
1985,JUL,STATE,47,5,TOTAL,"193,000,000"
1985,JUL,STATE,48,5,TOTAL,"337,000,000"
1985,JUL,STATE,49,5,TOTAL,"106,000,000"
1985,JUL,STATE,50,5,TOTAL,"196,000,000"
1985,JUL,STATE,51,5,TOTAL,"176,000,000"
1985,JUL,STATE,53,5,TOTAL,"335,000,000"
1985,JUL,STATE,55,5,TOTAL,"2,266,000,000"
1985,JUN,STATE,1,5,TOTAL,"43,000,000"
1985,JUN,STATE,5,5,TOTAL,"74,000,000"
1985,JUN,STATE,6,5,TOTAL,"1,432,000,000"
1985,JUN,STATE,8,5,TOTAL,"96,000,000"
1985,JUN,STATE,12,5,TOTAL,"168,000,000"
1985,JUN,STATE,13,5,TOTAL,"105,000,000"
1985,JUN,STATE,16,5,TOTAL,"215,000,000"
1985,JUN,STATE,17,5,TOTAL,"239,000,000"
1985,JUN,STATE,18,5,TOTAL,"207,000,000"
1985,JUN,STATE,19,5,TOTAL,"359,000,000"
1985,JUN,STATE,20,5,TOTAL,"111,000,000"
1985,JUN,STATE,21,5,TOTAL,"193,000,000"
1985,JUN,STATE,22,5,TOTAL,"77,000,000"
1985,JUN,STATE,24,5,TOTAL,"134,000,000"
1985,JUN,STATE,26,5,TOTAL,"481,000,000"
1985,JUN,STATE,27,5,TOTAL,"974,000,000"
