Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2014,FEB,STATE,27,6,TOTAL,"51,490,000"
2014,FEB,STATE,34,6,TOTAL,"3,881,000"
2014,FEB,STATE,35,6,TOTAL,"58,835,000"
2014,FEB,STATE,36,6,TOTAL,"54,993,000"
2014,FEB,STATE,39,6,TOTAL,"15,196,000"
2014,FEB,STATE,,6,TOTAL,"122,379,000"
2014,FEB,STATE,42,6,TOTAL,"31,334,000"
2014,FEB,STATE,46,6,TOTAL,"19,997,000"
2014,FEB,STATE,50,6,TOTAL,"9,288,000"
2014,FEB,STATE,55,6,TOTAL,"216,221,000"
2014,JAN,STATE,6,6,TOTAL,"207,994,000"
2014,JAN,STATE,16,6,TOTAL,"78,285,000"
2014,JAN,STATE,17,6,TOTAL,"5,087,000"
2014,JAN,STATE,19,6,TOTAL,"25,316,000"
2014,JAN,STATE,27,6,TOTAL,"58,470,000"
2014,JAN,STATE,34,6,TOTAL,"4,148,000"
2014,JAN,STATE,35,6,TOTAL,"63,906,000"
2014,JAN,STATE,36,6,TOTAL,"61,331,000"
2014,JAN,STATE,39,6,TOTAL,"18,008,000"
2014,JAN,STATE,,6,TOTAL,"130,052,000"
2014,JAN,STATE,42,6,TOTAL,"36,488,000"
2014,JAN,STATE,46,6,TOTAL,"21,677,000"
2014,JAN,STATE,50,6,TOTAL,"10,274,000"
2014,JAN,STATE,55,6,TOTAL,"241,393,000"
2014,JUL,STATE,6,6,TOTAL,"202,641,000"
2014,JUL,STATE,16,6,TOTAL,"76,617,000"
2014,JUL,STATE,17,6,TOTAL,"6,534,000"
2014,JUL,STATE,19,6,TOTAL,"24,496,000"
2014,JUL,STATE,27,6,TOTAL,"55,080,000"
2014,JUL,STATE,34,6,TOTAL,"4,320,000"
2014,JUL,STATE,35,6,TOTAL,"64,253,000"
2014,JUL,STATE,36,6,TOTAL,"59,961,000"
2014,JUL,STATE,39,6,TOTAL,"16,568,000"
2014,JUL,STATE,,6,TOTAL,"143,730,000"
2014,JUL,STATE,42,6,TOTAL,"34,774,000"
2014,JUL,STATE,46,6,TOTAL,"22,334,000"
2014,JUL,STATE,50,6,TOTAL,"10,066,000"
2014,JUL,STATE,55,6,TOTAL,"243,580,000"
2014,JUN,STATE,6,6,TOTAL,"199,090,000"
2014,JUN,STATE,16,6,TOTAL,"76,869,000"
2014,JUN,STATE,17,6,TOTAL,"6,257,000"
2014,JUN,STATE,19,6,TOTAL,"22,401,000"
2014,JUN,STATE,27,6,TOTAL,"55,020,000"
2014,JUN,STATE,34,6,TOTAL,"4,060,000"
2014,JUN,STATE,35,6,TOTAL,"62,553,000"
2014,JUN,STATE,36,6,TOTAL,"65,491,000"
2014,JUN,STATE,39,6,TOTAL,"15,911,000"
2014,JUN,STATE,,6,TOTAL,"139,304,000"
2014,JUN,STATE,42,6,TOTAL,"34,803,000"
2014,JUN,STATE,46,6,TOTAL,"21,624,000"
2014,JUN,STATE,50,6,TOTAL,"9,760,000"
2014,JUN,STATE,55,6,TOTAL,"237,900,000"
2014,MAR,STATE,6,6,TOTAL,"208,965,000"
2014,MAR,STATE,16,6,TOTAL,"80,646,000"
2014,MAR,STATE,17,6,TOTAL,"5,790,000"
2014,MAR,STATE,19,6,TOTAL,"22,607,000"
2014,MAR,STATE,27,6,TOTAL,"50,721,000"
2014,MAR,STATE,34,6,TOTAL,"4,922,000"
2014,MAR,STATE,35,6,TOTAL,"67,859,000"
2014,MAR,STATE,36,6,TOTAL,"66,891,000"
2014,MAR,STATE,39,6,TOTAL,"17,305,000"
2014,MAR,STATE,,6,TOTAL,"131,870,000"
2014,MAR,STATE,42,6,TOTAL,"37,300,000"
2014,MAR,STATE,46,6,TOTAL,"21,698,000"
2014,MAR,STATE,50,6,TOTAL,"9,832,000"
2014,MAR,STATE,55,6,TOTAL,"249,623,000"
2014,MAY,STATE,6,6,TOTAL,"207,856,000"
2014,MAY,STATE,16,6,TOTAL,"73,446,000"
2014,MAY,STATE,17,6,TOTAL,"6,528,000"
2014,MAY,STATE,19,6,TOTAL,"23,607,000"
2014,MAY,STATE,27,6,TOTAL,"58,111,000"
2014,MAY,STATE,34,6,TOTAL,"4,267,000"
2014,MAY,STATE,35,6,TOTAL,"67,494,000"
2014,MAY,STATE,36,6,TOTAL,"63,607,000"
2014,MAY,STATE,39,6,TOTAL,"16,720,000"
2014,MAY,STATE,,6,TOTAL,"145,030,000"
2014,MAY,STATE,42,6,TOTAL,"35,703,000"
2014,MAY,STATE,46,6,TOTAL,"22,019,000"
2014,MAY,STATE,50,6,TOTAL,"10,729,000"
2014,MAY,STATE,55,6,TOTAL,"242,099,000"
2014,NOV,STATE,6,6,TOTAL,"204,091,000"
2014,NOV,STATE,16,6,TOTAL,"72,351,000"
2014,NOV,STATE,17,6,TOTAL,"6,480,000"
2014,NOV,STATE,19,6,TOTAL,"19,369,000"
2014,NOV,STATE,27,6,TOTAL,"55,662,000"
2014,NOV,STATE,34,6,TOTAL,"5,163,000"
2014,NOV,STATE,35,6,TOTAL,"63,941,000"
2014,NOV,STATE,36,6,TOTAL,"67,062,000"
2014,NOV,STATE,39,6,TOTAL,"16,850,000"
2014,NOV,STATE,,6,TOTAL,"142,584,000"
2014,NOV,STATE,42,6,TOTAL,"34,469,000"
2014,NOV,STATE,46,6,TOTAL,"23,281,000"
2014,NOV,STATE,50,6,TOTAL,"11,403,000"
2014,NOV,STATE,55,6,TOTAL,"242,505,000"
2014,OCT,STATE,6,6,TOTAL,"208,755,000"
2014,OCT,STATE,16,6,TOTAL,"75,245,000"
2014,OCT,STATE,17,6,TOTAL,"6,915,000"
2014,OCT,STATE,19,6,TOTAL,"21,631,000"
2014,OCT,STATE,27,6,TOTAL,"56,462,000"
2014,OCT,STATE,34,6,TOTAL,"4,900,000"
2014,OCT,STATE,35,6,TOTAL,"61,219,000"
2014,OCT,STATE,36,6,TOTAL,"72,747,000"
2014,OCT,STATE,39,6,TOTAL,"17,831,000"
2014,OCT,STATE,,6,TOTAL,"141,248,000"
2014,OCT,STATE,42,6,TOTAL,"31,688,000"
2014,OCT,STATE,46,6,TOTAL,"23,223,000"
2014,OCT,STATE,50,6,TOTAL,"10,943,000"
2014,OCT,STATE,55,6,TOTAL,"254,985,000"
2014,SEP,STATE,6,6,TOTAL,"198,696,000"
2014,SEP,STATE,16,6,TOTAL,"76,763,000"
2014,SEP,STATE,17,6,TOTAL,"6,626,000"
2014,SEP,STATE,19,6,TOTAL,"16,812,000"
2014,SEP,STATE,27,6,TOTAL,"54,706,000"
2014,SEP,STATE,34,6,TOTAL,"4,467,000"
2014,SEP,STATE,35,6,TOTAL,"58,784,000"
2014,SEP,STATE,36,6,TOTAL,"70,120,000"
2014,SEP,STATE,39,6,TOTAL,"16,597,000"
2014,SEP,STATE,,6,TOTAL,"133,377,000"
2014,SEP,STATE,42,6,TOTAL,"32,341,000"
2014,SEP,STATE,46,6,TOTAL,"21,663,000"
2014,SEP,STATE,50,6,TOTAL,"9,739,000"
2014,SEP,STATE,55,6,TOTAL,"242,269,000"
2014,YEAR,STATE,6,6,TOTAL,"2,444,260,000"
2014,YEAR,STATE,16,6,TOTAL,"895,189,000"
2014,YEAR,STATE,17,6,TOTAL,"75,157,000"
2014,YEAR,STATE,19,6,TOTAL,"263,627,000"
2014,YEAR,STATE,27,6,TOTAL,"666,537,000"
2014,YEAR,STATE,34,6,TOTAL,"54,239,000"
2014,YEAR,STATE,35,6,TOTAL,"757,990,000"
2014,YEAR,STATE,36,6,TOTAL,"784,663,000"
2014,YEAR,STATE,39,6,TOTAL,"202,350,000"
2014,YEAR,STATE,,6,TOTAL,"1,653,551,000"
2014,YEAR,STATE,42,6,TOTAL,"415,246,000"
2014,YEAR,STATE,46,6,TOTAL,"263,618,000"
2014,YEAR,STATE,50,6,TOTAL,"123,534,000"
2014,YEAR,STATE,55,6,TOTAL,"2,912,144,000"
2013,APR,STATE,6,6,TOTAL,"191,616,000"
2013,APR,STATE,16,6,TOTAL,"71,699,000"
2013,APR,STATE,17,6,TOTAL,"5,657,000"
2013,APR,STATE,19,6,TOTAL,"23,686,000"
2013,APR,STATE,27,6,TOTAL,"55,136,000"
2013,APR,STATE,35,6,TOTAL,"62,375,000"
2013,APR,STATE,36,6,TOTAL,"62,422,000"
2013,APR,STATE,39,6,TOTAL,"16,060,000"
2013,APR,STATE,,6,TOTAL,"130,235,000"
2013,APR,STATE,42,6,TOTAL,"35,684,000"
2013,APR,STATE,46,6,TOTAL,"22,104,000"
2013,APR,STATE,50,6,TOTAL,"11,185,000"
2013,APR,STATE,55,6,TOTAL,"241,926,000"
2013,AUG,STATE,6,6,TOTAL,"191,262,000"
2013,AUG,STATE,16,6,TOTAL,"80,123,000"
2013,AUG,STATE,17,6,TOTAL,"5,142,000"
2013,AUG,STATE,19,6,TOTAL,"20,940,000"
2013,AUG,STATE,27,6,TOTAL,"54,528,000"
2013,AUG,STATE,35,6,TOTAL,"65,751,000"
2013,AUG,STATE,36,6,TOTAL,"64,089,000"
2013,AUG,STATE,39,6,TOTAL,"15,929,000"
2013,AUG,STATE,,6,TOTAL,"125,586,000"
2013,AUG,STATE,42,6,TOTAL,"33,556,000"
2013,AUG,STATE,46,6,TOTAL,"22,137,000"
2013,AUG,STATE,50,6,TOTAL,"11,154,000"
2013,AUG,STATE,55,6,TOTAL,"241,472,000"
2013,DEC,STATE,6,6,TOTAL,"206,055,000"
2013,DEC,STATE,16,6,TOTAL,"77,101,000"
2013,DEC,STATE,17,6,TOTAL,"5,889,000"
2013,DEC,STATE,19,6,TOTAL,"23,429,000"
2013,DEC,STATE,27,6,TOTAL,"60,315,000"
2013,DEC,STATE,35,6,TOTAL,"65,898,000"
2013,DEC,STATE,36,6,TOTAL,"74,145,000"
2013,DEC,STATE,39,6,TOTAL,"17,102,000"
2013,DEC,STATE,,6,TOTAL,"130,685,000"
2013,DEC,STATE,42,6,TOTAL,"37,662,000"
2013,DEC,STATE,46,6,TOTAL,"22,087,000"
2013,DEC,STATE,50,6,TOTAL,"10,409,000"
2013,DEC,STATE,55,6,TOTAL,"248,537,000"
2013,FEB,STATE,6,6,TOTAL,"175,152,000"
2013,FEB,STATE,16,6,TOTAL,"63,868,000"
2013,FEB,STATE,17,6,TOTAL,"4,612,000"
2013,FEB,STATE,19,6,TOTAL,"21,842,000"
2013,FEB,STATE,27,6,TOTAL,"52,428,000"
2013,FEB,STATE,35,6,TOTAL,"57,575,000"
2013,FEB,STATE,36,6,TOTAL,"57,937,000"
2013,FEB,STATE,39,6,TOTAL,"15,249,000"
2013,FEB,STATE,,6,TOTAL,"119,417,000"
2013,FEB,STATE,42,6,TOTAL,"34,697,000"
2013,FEB,STATE,46,6,TOTAL,"20,596,000"
2013,FEB,STATE,50,6,TOTAL,"9,990,000"
2013,FEB,STATE,55,6,TOTAL,"215,317,000"
2013,JAN,STATE,6,6,TOTAL,"194,977,000"
2013,JAN,STATE,16,6,TOTAL,"73,091,000"
2013,JAN,STATE,17,6,TOTAL,"4,832,000"
2013,JAN,STATE,19,6,TOTAL,"23,051,000"
2013,JAN,STATE,27,6,TOTAL,"57,114,000"
2013,JAN,STATE,35,6,TOTAL,"63,636,000"
2013,JAN,STATE,36,6,TOTAL,"59,300,000"
2013,JAN,STATE,39,6,TOTAL,"17,036,000"
2013,JAN,STATE,,6,TOTAL,"130,371,000"
2013,JAN,STATE,42,6,TOTAL,"36,740,000"
2013,JAN,STATE,46,6,TOTAL,"22,910,000"
2013,JAN,STATE,50,6,TOTAL,"10,358,000"
2013,JAN,STATE,55,6,TOTAL,"238,275,000"
2013,JUL,STATE,6,6,TOTAL,"188,617,000"
2013,JUL,STATE,16,6,TOTAL,"73,256,000"
2013,JUL,STATE,17,6,TOTAL,"5,393,000"
2013,JUL,STATE,19,6,TOTAL,"21,231,000"
2013,JUL,STATE,27,6,TOTAL,"54,014,000"
2013,JUL,STATE,35,6,TOTAL,"63,687,000"
2013,JUL,STATE,36,6,TOTAL,"58,996,000"
2013,JUL,STATE,39,6,TOTAL,"16,124,000"
2013,JUL,STATE,,6,TOTAL,"110,682,000"
2013,JUL,STATE,42,6,TOTAL,"34,175,000"
2013,JUL,STATE,46,6,TOTAL,"22,093,000"
2013,JUL,STATE,50,6,TOTAL,"11,058,000"
2013,JUL,STATE,55,6,TOTAL,"234,532,000"
2013,JUN,STATE,6,6,TOTAL,"195,177,000"
2013,JUN,STATE,16,6,TOTAL,"73,275,000"
2013,JUN,STATE,17,6,TOTAL,"5,600,000"
2013,JUN,STATE,19,6,TOTAL,"21,831,000"
2013,JUN,STATE,27,6,TOTAL,"54,241,000"
2013,JUN,STATE,35,6,TOTAL,"59,348,000"
2013,JUN,STATE,36,6,TOTAL,"63,557,000"
2013,JUN,STATE,39,6,TOTAL,"14,739,000"
2013,JUN,STATE,,6,TOTAL,"129,150,000"
2013,JUN,STATE,42,6,TOTAL,"35,274,000"
2013,JUN,STATE,46,6,TOTAL,"21,055,000"
2013,JUN,STATE,50,6,TOTAL,"11,472,000"
2013,JUN,STATE,55,6,TOTAL,"227,339,000"
2013,MAR,STATE,6,6,TOTAL,"191,253,000"
2013,MAR,STATE,16,6,TOTAL,"75,839,000"
2013,MAR,STATE,17,6,TOTAL,"5,676,000"
2013,MAR,STATE,19,6,TOTAL,"23,874,000"
2013,MAR,STATE,27,6,TOTAL,"57,422,000"
2013,MAR,STATE,35,6,TOTAL,"62,611,000"
2013,MAR,STATE,36,6,TOTAL,"68,740,000"
2013,MAR,STATE,39,6,TOTAL,"16,706,000"
2013,MAR,STATE,,6,TOTAL,"131,554,000"
2013,MAR,STATE,42,6,TOTAL,"40,255,000"
2013,MAR,STATE,46,6,TOTAL,"22,996,000"
2013,MAR,STATE,50,6,TOTAL,"10,663,000"
2013,MAR,STATE,55,6,TOTAL,"246,676,000"
2013,MAY,STATE,6,6,TOTAL,"198,450,000"
2013,MAY,STATE,16,6,TOTAL,"69,764,000"
2013,MAY,STATE,17,6,TOTAL,"5,874,000"
2013,MAY,STATE,19,6,TOTAL,"23,761,000"
2013,MAY,STATE,27,6,TOTAL,"56,399,000"
2013,MAY,STATE,35,6,TOTAL,"64,873,000"
2013,MAY,STATE,36,6,TOTAL,"62,091,000"
2013,MAY,STATE,39,6,TOTAL,"17,303,000"
2013,MAY,STATE,,6,TOTAL,"134,927,000"
2013,MAY,STATE,42,6,TOTAL,"34,243,000"
2013,MAY,STATE,46,6,TOTAL,"22,087,000"
2013,MAY,STATE,50,6,TOTAL,"12,220,000"
2013,MAY,STATE,55,6,TOTAL,"241,933,000"
2013,NOV,STATE,6,6,TOTAL,"197,288,000"
2013,NOV,STATE,16,6,TOTAL,"69,014,000"
2013,NOV,STATE,17,6,TOTAL,"5,582,000"
2013,NOV,STATE,19,6,TOTAL,"22,387,000"
2013,NOV,STATE,27,6,TOTAL,"53,454,000"
2013,NOV,STATE,35,6,TOTAL,"62,602,000"
2013,NOV,STATE,36,6,TOTAL,"66,411,000"
2013,NOV,STATE,39,6,TOTAL,"17,006,000"
2013,NOV,STATE,,6,TOTAL,"126,537,000"
2013,NOV,STATE,42,6,TOTAL,"31,946,000"
2013,NOV,STATE,46,6,TOTAL,"21,950,000"
2013,NOV,STATE,50,6,TOTAL,"9,536,000"
2013,NOV,STATE,55,6,TOTAL,"238,755,000"
2013,OCT,STATE,6,6,TOTAL,"197,353,000"
2013,OCT,STATE,16,6,TOTAL,"71,813,000"
2013,OCT,STATE,17,6,TOTAL,"5,643,000"
2013,OCT,STATE,19,6,TOTAL,"21,795,000"
2013,OCT,STATE,27,6,TOTAL,"55,235,000"
2013,OCT,STATE,35,6,TOTAL,"66,152,000"
2013,OCT,STATE,36,6,TOTAL,"68,296,000"
2013,OCT,STATE,39,6,TOTAL,"17,300,000"
2013,OCT,STATE,,6,TOTAL,"133,028,000"
2013,OCT,STATE,42,6,TOTAL,"38,649,000"
2013,OCT,STATE,46,6,TOTAL,"22,815,000"
2013,OCT,STATE,50,6,TOTAL,"9,514,000"
2013,OCT,STATE,55,6,TOTAL,"247,178,000"
2013,SEP,STATE,6,6,TOTAL,"185,695,000"
2013,SEP,STATE,16,6,TOTAL,"72,797,000"
2013,SEP,STATE,17,6,TOTAL,"5,234,000"
2013,SEP,STATE,19,6,TOTAL,"19,422,000"
2013,SEP,STATE,27,6,TOTAL,"51,007,000"
2013,SEP,STATE,35,6,TOTAL,"56,772,000"
2013,SEP,STATE,36,6,TOTAL,"71,371,000"
2013,SEP,STATE,39,6,TOTAL,"15,861,000"
2013,SEP,STATE,,6,TOTAL,"121,125,000"
2013,SEP,STATE,42,6,TOTAL,"34,104,000"
2013,SEP,STATE,46,6,TOTAL,"22,069,000"
2013,SEP,STATE,50,6,TOTAL,"9,787,000"
2013,SEP,STATE,55,6,TOTAL,"233,941,000"
2013,YEAR,STATE,6,6,TOTAL,"2,312,895,000"
2013,YEAR,STATE,16,6,TOTAL,"871,640,000"
2013,YEAR,STATE,17,6,TOTAL,"65,134,000"
2013,YEAR,STATE,19,6,TOTAL,"267,249,000"
2013,YEAR,STATE,27,6,TOTAL,"661,293,000"
2013,YEAR,STATE,34,6,TOTAL, (D)
2013,YEAR,STATE,35,6,TOTAL,"751,280,000"
2013,YEAR,STATE,36,6,TOTAL,"777,355,000"
2013,YEAR,STATE,39,6,TOTAL,"196,415,000"
2013,YEAR,STATE,,6,TOTAL,"1,523,297,000"
2013,YEAR,STATE,42,6,TOTAL,"426,985,000"
2013,YEAR,STATE,46,6,TOTAL,"264,899,000"
2013,YEAR,STATE,50,6,TOTAL,"127,346,000"
2013,YEAR,STATE,55,6,TOTAL,"2,855,881,000"
2012,APR,STATE,6,6,TOTAL,"189,012,000"
2012,APR,STATE,16,6,TOTAL,"70,422,000"
2012,APR,STATE,17,6,TOTAL,"5,948,000"
2012,APR,STATE,19,6,TOTAL,"22,786,000"
2012,APR,STATE,27,6,TOTAL,"53,960,000"
2012,APR,STATE,35,6,TOTAL,"63,006,000"
2012,APR,STATE,36,6,TOTAL,"57,989,000"
2012,APR,STATE,39,6,TOTAL,"16,758,000"
2012,APR,STATE,,6,TOTAL,"125,193,000"
2012,APR,STATE,42,6,TOTAL,"35,439,000"
2012,APR,STATE,46,6,TOTAL,"21,424,000"
2012,APR,STATE,50,6,TOTAL,"10,369,000"
2012,APR,STATE,55,6,TOTAL,"226,219,000"
2012,AUG,STATE,6,6,TOTAL,"179,971,000"
2012,AUG,STATE,16,6,TOTAL,"71,191,000"
2012,AUG,STATE,17,6,TOTAL,"6,158,000"
2012,AUG,STATE,19,6,TOTAL,"19,993,000"
2012,AUG,STATE,27,6,TOTAL,"50,828,000"
2012,AUG,STATE,35,6,TOTAL,"58,379,000"
2012,AUG,STATE,36,6,TOTAL,"62,639,000"
2012,AUG,STATE,39,6,TOTAL,"16,429,000"
2012,AUG,STATE,,6,TOTAL,"119,403,000"
2012,AUG,STATE,42,6,TOTAL,"33,129,000"
2012,AUG,STATE,46,6,TOTAL,"22,101,000"
2012,AUG,STATE,50,6,TOTAL,"11,034,000"
2012,AUG,STATE,55,6,TOTAL,"239,994,000"
2012,DEC,STATE,6,6,TOTAL,"194,926,000"
2012,DEC,STATE,16,6,TOTAL,"75,529,000"
2012,DEC,STATE,17,6,TOTAL,"6,298,000"
2012,DEC,STATE,19,6,TOTAL,"23,382,000"
2012,DEC,STATE,27,6,TOTAL,"57,500,000"
2012,DEC,STATE,35,6,TOTAL,"64,216,000"
2012,DEC,STATE,36,6,TOTAL,"67,123,000"
2012,DEC,STATE,39,6,TOTAL,"17,004,000"
2012,DEC,STATE,,6,TOTAL,"131,116,000"
2012,DEC,STATE,42,6,TOTAL,"35,802,000"
2012,DEC,STATE,46,6,TOTAL,"22,662,000"
2012,DEC,STATE,50,6,TOTAL,"11,091,000"
2012,DEC,STATE,55,6,TOTAL,"244,541,000"
2012,FEB,STATE,6,6,TOTAL,"184,813,000"
2012,FEB,STATE,16,6,TOTAL,"62,688,000"
2012,FEB,STATE,17,6,TOTAL,"4,869,000"
2012,FEB,STATE,19,6,TOTAL,"19,480,000"
2012,FEB,STATE,27,6,TOTAL,"51,111,000"
2012,FEB,STATE,35,6,TOTAL,"58,926,000"
2012,FEB,STATE,36,6,TOTAL,"57,518,000"
2012,FEB,STATE,39,6,TOTAL,"16,155,000"
2012,FEB,STATE,,6,TOTAL,"122,006,000"
2012,FEB,STATE,42,6,TOTAL,"33,323,000"
2012,FEB,STATE,46,6,TOTAL,"22,489,000"
2012,FEB,STATE,50,6,TOTAL,"10,176,000"
2012,FEB,STATE,55,6,TOTAL,"217,001,000"
2012,JAN,STATE,6,6,TOTAL,"196,289,000"
2012,JAN,STATE,16,6,TOTAL,"71,332,000"
2012,JAN,STATE,17,6,TOTAL,"4,943,000"
2012,JAN,STATE,19,6,TOTAL,"21,042,000"
2012,JAN,STATE,27,6,TOTAL,"52,172,000"
2012,JAN,STATE,35,6,TOTAL,"64,702,000"
2012,JAN,STATE,36,6,TOTAL,"61,381,000"
2012,JAN,STATE,39,6,TOTAL,"17,738,000"
2012,JAN,STATE,,6,TOTAL,"125,527,000"
2012,JAN,STATE,42,6,TOTAL,"35,315,000"
2012,JAN,STATE,46,6,TOTAL,"23,696,000"
2012,JAN,STATE,50,6,TOTAL,"10,940,000"
2012,JAN,STATE,55,6,TOTAL,"226,696,000"
2012,JUL,STATE,6,6,TOTAL,"185,624,000"
2012,JUL,STATE,16,6,TOTAL,"72,928,000"
2012,JUL,STATE,17,6,TOTAL,"5,862,000"
2012,JUL,STATE,19,6,TOTAL,"20,041,000"
2012,JUL,STATE,27,6,TOTAL,"48,936,000"
2012,JUL,STATE,35,6,TOTAL,"58,034,000"
2012,JUL,STATE,36,6,TOTAL,"59,546,000"
2012,JUL,STATE,39,6,TOTAL,"16,130,000"
2012,JUL,STATE,,6,TOTAL,"129,432,000"
2012,JUL,STATE,42,6,TOTAL,"31,096,000"
2012,JUL,STATE,46,6,TOTAL,"20,430,000"
2012,JUL,STATE,50,6,TOTAL,"10,237,000"
2012,JUL,STATE,55,6,TOTAL,"224,342,000"
2012,JUN,STATE,6,6,TOTAL,"183,617,000"
2012,JUN,STATE,16,6,TOTAL,"74,723,000"
2012,JUN,STATE,17,6,TOTAL,"6,170,000"
2012,JUN,STATE,19,6,TOTAL,"22,249,000"
2012,JUN,STATE,27,6,TOTAL,"51,115,000"
2012,JUN,STATE,35,6,TOTAL,"60,475,000"
2012,JUN,STATE,36,6,TOTAL,"62,543,000"
2012,JUN,STATE,39,6,TOTAL,"15,037,000"
2012,JUN,STATE,,6,TOTAL,"128,217,000"
2012,JUN,STATE,42,6,TOTAL,"35,214,000"
2012,JUN,STATE,46,6,TOTAL,"19,831,000"
2012,JUN,STATE,50,6,TOTAL,"10,373,000"
2012,JUN,STATE,55,6,TOTAL,"231,684,000"
2012,MAR,STATE,6,6,TOTAL,"199,046,000"
2012,MAR,STATE,16,6,TOTAL,"76,139,000"
2012,MAR,STATE,17,6,TOTAL,"5,403,000"
2012,MAR,STATE,19,6,TOTAL,"22,243,000"
2012,MAR,STATE,27,6,TOTAL,"55,003,000"
2012,MAR,STATE,35,6,TOTAL,"64,058,000"
2012,MAR,STATE,36,6,TOTAL,"70,597,000"
2012,MAR,STATE,39,6,TOTAL,"17,667,000"
2012,MAR,STATE,,6,TOTAL,"133,544,000"
2012,MAR,STATE,42,6,TOTAL,"35,580,000"
2012,MAR,STATE,46,6,TOTAL,"22,667,000"
2012,MAR,STATE,50,6,TOTAL,"10,539,000"
2012,MAR,STATE,55,6,TOTAL,"243,160,000"
2012,MAY,STATE,6,6,TOTAL,"194,103,000"
2012,MAY,STATE,16,6,TOTAL,"70,789,000"
2012,MAY,STATE,17,6,TOTAL,"6,203,000"
2012,MAY,STATE,19,6,TOTAL,"22,889,000"
2012,MAY,STATE,27,6,TOTAL,"54,131,000"
2012,MAY,STATE,35,6,TOTAL,"65,655,000"
2012,MAY,STATE,36,6,TOTAL,"57,840,000"
2012,MAY,STATE,39,6,TOTAL,"16,284,000"
2012,MAY,STATE,,6,TOTAL,"130,737,000"
2012,MAY,STATE,42,6,TOTAL,"35,057,000"
2012,MAY,STATE,46,6,TOTAL,"21,477,000"
2012,MAY,STATE,50,6,TOTAL,"9,070,000"
2012,MAY,STATE,55,6,TOTAL,"233,958,000"
2012,NOV,STATE,6,6,TOTAL,"185,056,000"
2012,NOV,STATE,16,6,TOTAL,"69,927,000"
2012,NOV,STATE,17,6,TOTAL,"5,344,000"
2012,NOV,STATE,19,6,TOTAL,"21,565,000"
2012,NOV,STATE,27,6,TOTAL,"52,120,000"
2012,NOV,STATE,35,6,TOTAL,"65,008,000"
2012,NOV,STATE,36,6,TOTAL,"64,445,000"
2012,NOV,STATE,39,6,TOTAL,"16,468,000"
2012,NOV,STATE,,6,TOTAL,"131,628,000"
2012,NOV,STATE,42,6,TOTAL,"32,258,000"
2012,NOV,STATE,46,6,TOTAL,"22,723,000"
2012,NOV,STATE,50,6,TOTAL,"12,204,000"
2012,NOV,STATE,55,6,TOTAL,"235,505,000"
2012,OCT,STATE,6,6,TOTAL,"184,104,000"
2012,OCT,STATE,16,6,TOTAL,"74,512,000"
2012,OCT,STATE,17,6,TOTAL,"6,230,000"
2012,OCT,STATE,19,6,TOTAL,"21,608,000"
2012,OCT,STATE,27,6,TOTAL,"51,748,000"
2012,OCT,STATE,35,6,TOTAL,"64,605,000"
2012,OCT,STATE,36,6,TOTAL,"67,767,000"
2012,OCT,STATE,39,6,TOTAL,"17,461,000"
2012,OCT,STATE,,6,TOTAL,"135,771,000"
2012,OCT,STATE,42,6,TOTAL,"32,325,000"
2012,OCT,STATE,46,6,TOTAL,"23,718,000"
2012,OCT,STATE,50,6,TOTAL,"11,803,000"
2012,OCT,STATE,55,6,TOTAL,"238,730,000"
2012,SEP,STATE,6,6,TOTAL,"170,179,000"
2012,SEP,STATE,16,6,TOTAL,"74,316,000"
2012,SEP,STATE,17,6,TOTAL,"5,686,000"
2012,SEP,STATE,19,6,TOTAL,"19,363,000"
2012,SEP,STATE,27,6,TOTAL,"47,970,000"
2012,SEP,STATE,35,6,TOTAL,"60,816,000"
2012,SEP,STATE,36,6,TOTAL,"61,094,000"
2012,SEP,STATE,39,6,TOTAL,"15,777,000"
2012,SEP,STATE,,6,TOTAL,"124,402,000"
2012,SEP,STATE,42,6,TOTAL,"30,838,000"
2012,SEP,STATE,46,6,TOTAL,"22,080,000"
2012,SEP,STATE,50,6,TOTAL,"9,935,000"
2012,SEP,STATE,55,6,TOTAL,"228,135,000"
2012,YEAR,STATE,6,6,TOTAL,"2,246,740,000"
2012,YEAR,STATE,16,6,TOTAL,"864,496,000"
2012,YEAR,STATE,17,6,TOTAL,"69,114,000"
2012,YEAR,STATE,19,6,TOTAL,"256,641,000"
2012,YEAR,STATE,27,6,TOTAL,"626,594,000"
2012,YEAR,STATE,35,6,TOTAL,"747,880,000"
2012,YEAR,STATE,36,6,TOTAL,"750,482,000"
2012,YEAR,STATE,39,6,TOTAL,"198,908,000"
2012,YEAR,STATE,,6,TOTAL,"1,536,976,000"
2012,YEAR,STATE,42,6,TOTAL,"405,376,000"
2012,YEAR,STATE,46,6,TOTAL,"265,298,000"
2012,YEAR,STATE,50,6,TOTAL,"127,771,000"
2012,YEAR,STATE,55,6,TOTAL,"2,789,965,000"
2011,APR,STATE,6,6,TOTAL,"183,716,000"
2011,APR,STATE,16,6,TOTAL,"70,699,000"
2011,APR,STATE,17,6,TOTAL,"5,735,000"
2011,APR,STATE,19,6,TOTAL,"20,579,000"
2011,APR,STATE,27,6,TOTAL,"52,544,000"
2011,APR,STATE,35,6,TOTAL,"62,895,000"
2011,APR,STATE,36,6,TOTAL,"61,358,000"
